year,month,yrmo,airlineCode,AirlineName,AirportCode,AirportName,TotArrivFlight,TotOnTimeFlight,TotDelayArrFlight,airlineDelay,weatherDelay,nasDelay,securityDelay,lateAircraftDelay,TotArrFlightCancel,TotArrFlightDivert,TotMinArrDelay,AirlineDelayTime,WeatherDelayTime,nasDelayTime,SecurityDelayTime,LateAircraftDelayTime
2018,12,201812,UA,United Air Lines ,DCA,"Washington, DC: Ronald Reagan Washington National",359,286,68,13.22,3.29,25.62,0,25.87,0,5,3208,846,80,708,0,1574
2018,12,201812,UA,United Air Lines ,DEN,"Denver, CO: Denver International",5281,4649,620,210.46,17.13,205.72,0,186.69,8,4,39098,14013,1450,6814,0,16821
2018,12,201812,UA,United Air Lines ,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",339,258,78,16.47,1.62,32.92,0,27,1,2,4429,1074,39,1253,0,2063
2018,12,201812,UA,United Air Lines ,DTW,"Detroit, MI: Detroit Metro Wayne County",112,84,28,8.91,1,9.55,0,8.54,0,0,1281,389,175,291,0,426
2018,12,201812,UA,United Air Lines ,EWR,"Newark, NJ: Newark Liberty International",4896,3542,1339,193.81,21.86,843.95,0,279.38,8,7,93016,13516,1390,51405,0,26705
2018,12,201812,UA,United Air Lines ,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",657,464,186,43.09,3.28,80.94,0,58.69,2,5,9763,2094,285,2817,0,4567
2018,12,201812,UA,United Air Lines ,HNL,"Honolulu, HI: Daniel K Inouye International",490,398,89,39.85,0,25.72,0,23.43,0,3,6991,1908,0,1236,0,3847
2018,12,201812,UA,United Air Lines ,IAD,"Washington, DC: Washington Dulles International",2254,1878,369,111.25,10.41,135.21,0,112.12,5,2,23282,8257,617,3933,0,10475
2018,12,201812,UA,United Air Lines ,IAH,"Houston, TX: George Bush Intercontinental/Houston",5239,4257,953,216.34,14.25,493.3,0,229.11,14,15,58380,15134,853,20401,0,21992
2018,12,201812,UA,United Air Lines ,LAS,"Las Vegas, NV: McCarran International",1016,814,200,51.75,4.64,59.79,0,83.81,1,1,12646,3349,268,2261,0,6768
2018,12,201812,UA,United Air Lines ,LAX,"Los Angeles, CA: Los Angeles International",2418,1985,431,124.04,8.73,169.86,0,128.37,0,2,28050,9908,521,6066,0,11555
2018,12,201812,UA,United Air Lines ,LGA,"New York, NY: LaGuardia",793,608,181,29.57,6.92,95.36,0,49.15,1,3,10799,1993,479,4428,0,3899
2018,12,201812,UA,United Air Lines ,MCO,"Orlando, FL: Orlando International",1126,875,246,72.57,6.18,98.36,0,68.89,1,4,14199,4107,442,3956,0,5694
2018,12,201812,UA,United Air Lines ,MIA,"Miami, FL: Miami International",480,353,123,31.25,2.94,63.33,0,25.48,2,2,6464,1550,266,2459,0,2189
2018,12,201812,UA,United Air Lines ,MSP,"Minneapolis, MN: Minneapolis-St Paul International",201,168,32,6.87,1.12,10.19,0,13.82,0,1,1455,236,68,410,0,741
2018,12,201812,UA,United Air Lines ,ORD,"Chicago, IL: Chicago O'Hare International",6303,5265,1016,249.02,17.71,430.69,0,318.58,8,14,57088,18440,1233,12988,0,24427
2018,12,201812,UA,United Air Lines ,PDX,"Portland, OR: Portland International",597,486,109,28.71,0.47,34.56,0,45.27,0,2,6479,1684,80,1331,0,3384
2018,12,201812,UA,United Air Lines ,PHL,"Philadelphia, PA: Philadelphia International",348,274,74,20.19,2.21,33.78,0,17.82,0,0,3880,1032,156,1628,0,1064
2018,12,201812,UA,United Air Lines ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",683,567,115,30.31,3.9,36.55,0,44.25,1,0,6753,2088,141,1229,0,3295
2018,12,201812,UA,United Air Lines ,SAN,"San Diego, CA: San Diego International",839,687,144,33.81,5.94,61.23,0,43.02,0,8,6562,1564,185,2135,0,2678
2018,12,201812,UA,United Air Lines ,SEA,"Seattle, WA: Seattle/Tacoma International",780,614,164,41.93,3.85,66.99,0,51.23,1,1,9672,1900,478,2538,0,4756
2018,12,201812,UA,United Air Lines ,SFO,"San Francisco, CA: San Francisco International",4698,3635,1050,179.45,12.31,616.26,0,241.99,9,4,81465,18632,523,40701,0,21609
2018,12,201812,UA,United Air Lines ,SLC,"Salt Lake City, UT: Salt Lake City International",183,147,36,9.46,1.42,8.71,0,16.41,0,0,2000,465,67,229,0,1239
2018,12,201812,UA,United Air Lines ,TPA,"Tampa, FL: Tampa International",666,513,151,31.97,6.99,60.58,0,51.46,1,1,8701,1574,566,2111,0,4450
2018,12,201812,WN,Southwest Airlines ,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3465,2686,741,245.97,7.29,170.16,3.32,314.26,38,0,33444,10344,842,5556,114,16588
2018,12,201812,WN,Southwest Airlines ,BOS,"Boston, MA: Logan International",905,685,214,72.72,1.31,39.59,1.86,98.52,5,1,9827,3640,73,1367,102,4645
2018,12,201812,WN,Southwest Airlines ,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5977,4791,1113,347.24,8.49,178.33,2.02,576.92,45,28,54359,17180,544,6423,54,30158
2018,12,201812,WN,Southwest Airlines ,CLT,"Charlotte, NC: Charlotte Douglas International",287,192,82,37.37,1.14,15.42,0,28.07,12,1,4416,1860,266,598,0,1692
2018,12,201812,WN,Southwest Airlines ,DCA,"Washington, DC: Ronald Reagan Washington National",1371,1050,292,93.53,2.79,53.75,1.08,140.85,25,4,15629,4833,198,1780,61,8757
2018,12,201812,WN,Southwest Airlines ,DEN,"Denver, CO: Denver International",5762,4820,921,340.09,9.94,144.82,5.23,420.92,19,2,41597,17172,762,4160,197,19306
2018,12,201812,WN,Southwest Airlines ,DTW,"Detroit, MI: Detroit Metro Wayne County",533,402,131,63.47,0.88,11.53,1.35,53.76,0,0,6098,3202,55,351,27,2463
2018,12,201812,WN,Southwest Airlines ,EWR,"Newark, NJ: Newark Liberty International",484,301,173,46.28,4.65,84.33,0.96,36.78,9,1,11363,3344,281,4737,24,2977
2018,12,201812,WN,Southwest Airlines ,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2195,1659,522,182.28,3.17,117.61,5.15,213.79,11,3,27317,9767,383,4344,222,12601
2018,12,201812,WN,Southwest Airlines ,IAD,"Washington, DC: Washington Dulles International",186,154,32,12.02,1.5,7.67,0,10.81,0,0,1358,415,199,252,0,492
2018,12,201812,WN,Southwest Airlines ,LAS,"Las Vegas, NV: McCarran International",5743,4799,915,277.29,8.92,142.01,8.23,478.54,28,1,43224,12920,668,5542,248,23846
2018,12,201812,WN,Southwest Airlines ,LAX,"Los Angeles, CA: Los Angeles International",3421,2661,694,224.16,7.63,162.9,3.15,296.15,59,7,34559,11413,533,6709,101,15803
2018,12,201812,WN,Southwest Airlines ,LGA,"New York, NY: LaGuardia",1060,729,324,88.92,4.41,132.38,0.81,97.49,7,0,18064,4991,291,6329,53,6400
2018,12,201812,WN,Southwest Airlines ,MCO,"Orlando, FL: Orlando International",3667,2803,827,268.85,9.9,206.26,6.2,335.77,28,9,48225,16316,890,9317,389,21313
2018,12,201812,WN,Southwest Airlines ,MDW,"Chicago, IL: Chicago Midway International",6609,5254,1275,403.81,9.23,264.36,9.37,588.24,70,10,62003,19534,967,8932,296,32274
2018,12,201812,WN,Southwest Airlines ,MSP,"Minneapolis, MN: Minneapolis-St Paul International",610,476,132,50.61,1.48,14.05,1.42,64.44,1,1,6374,2506,93,595,53,3127
2018,12,201812,WN,Southwest Airlines ,PDX,"Portland, OR: Portland International",1174,962,205,73.34,0,31.16,1.02,99.48,7,0,9284,3520,0,887,37,4840
2018,12,201812,WN,Southwest Airlines ,PHL,"Philadelphia, PA: Philadelphia International",789,569,215,75.96,2.32,55.61,1,80.11,5,0,10720,3921,182,2460,17,4140
2018,12,201812,WN,Southwest Airlines ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5287,4265,984,338.93,8.04,143.06,6.77,487.2,37,1,45284,16718,772,4482,253,23059
2018,12,201812,WN,Southwest Airlines ,SAN,"San Diego, CA: San Diego International",3215,2631,552,173.24,4.03,95.12,4.1,275.52,22,10,23200,7096,163,2920,147,12874
2018,12,201812,WN,Southwest Airlines ,SEA,"Seattle, WA: Seattle/Tacoma International",911,677,233,83.04,1.62,61.97,0,86.37,0,1,9589,3661,114,2097,0,3717
2018,12,201812,WN,Southwest Airlines ,SFO,"San Francisco, CA: San Francisco International",1180,770,365,64.73,3.55,151.12,0,145.6,41,4,21005,2912,240,8846,0,9007
2018,12,201812,WN,Southwest Airlines ,SLC,"Salt Lake City, UT: Salt Lake City International",860,680,178,77.24,1.52,18.25,0,80.98,2,0,7637,3006,47,511,0,4073
2018,12,201812,WN,Southwest Airlines ,TPA,"Tampa, FL: Tampa International",2476,1879,580,182.93,3.42,129.09,3.55,261.01,14,3,26874,8805,103,4177,237,13552
2018,12,201812,YV,Mesa Airlines ,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",190,135,53,26,4,14,1,8,2,0,4702,2983,377,578,18,746
2018,12,201812,YV,Mesa Airlines ,BOS,"Boston, MA: Logan International",12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,201812,YV,Mesa Airlines ,CLT,"Charlotte, NC: Charlotte Douglas International",215,162,42,17,1,16,0,8,10,1,2226,1160,33,415,0,618
2018,12,201812,YV,Mesa Airlines ,DCA,"Washington, DC: Ronald Reagan Washington National",112,91,21,11,2,3,0,5,0,0,1901,1217,46,104,0,534
2018,12,201812,YV,Mesa Airlines ,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3185,2257,776,181.29,28.69,221.18,3.54,341.29,143,9,66175,18073,6337,11266,85,30414
2018,12,201812,YV,Mesa Airlines ,DTW,"Detroit, MI: Detroit Metro Wayne County",208,166,41,22,0,4,0,15,1,0,3193,2029,0,98,0,1066
2018,12,201812,YV,Mesa Airlines ,IAD,"Washington, DC: Washington Dulles International",1946,1640,285,79,21,67,0,118,21,0,15766,4069,1260,2035,0,8402
2018,12,201812,YV,Mesa Airlines ,IAH,"Houston, TX: George Bush Intercontinental/Houston",2781,2090,632,123.12,66.91,240.51,3,198.46,47,12,58227,15674,11925,13017,106,17505
2018,12,201812,YV,Mesa Airlines ,LGA,"New York, NY: LaGuardia",126,93,32,9,1,19,0,3,1,0,1818,479,92,950,0,297
2018,12,201812,YV,Mesa Airlines ,MSP,"Minneapolis, MN: Minneapolis-St Paul International",161,129,31,18,1,4,0,8,1,0,2047,948,28,282,0,789
2018,12,201812,YV,Mesa Airlines ,PHL,"Philadelphia, PA: Philadelphia International",101,82,18,6,1,5,1,5,1,0,1174,557,110,179,31,297
2018,12,201812,YV,Mesa Airlines ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1747,1442,274,72.39,5.04,53.69,1,141.88,30,1,17627,6144,386,1633,15,9449
2018,12,201812,YV,Mesa Airlines ,SLC,"Salt Lake City, UT: Salt Lake City International",50,36,13,6,0,5,0,2,1,0,549,189,0,138,0,222
2018,12,201812,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",477,386,89,20.26,2.41,34.76,0,31.57,1,1,4203,1014,113,1058,0,2018
2018,12,201812,YX,Republic Airline,BOS,"Boston, MA: Logan International",623,497,125,33.15,8.45,50.12,0,33.29,1,0,8437,3214,589,2403,0,2231
2018,12,201812,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",1127,880,194,46.41,3.49,65.22,0.12,78.76,52,1,10561,2890,275,1793,2,5601
2018,12,201812,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2527,2193,314,64.33,4.48,131.09,0,114.1,11,9,16744,3772,297,4628,0,8047
2018,12,201812,YX,Republic Airline,DEN,"Denver, CO: Denver International",505,440,64,12.2,4.89,23.01,0.14,23.76,1,0,5248,1386,493,780,10,2579
2018,12,201812,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",320,251,61,16.13,2.05,30.93,0,11.89,0,8,3860,980,329,1247,0,1304
2018,12,201812,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",807,708,95,30.97,4.25,25.45,0,34.32,4,0,5115,2357,139,743,0,1876
2018,12,201812,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",1865,1365,470,41.27,5.19,327.22,0,96.31,25,5,32316,3884,786,20342,0,7304
2018,12,201812,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",18,15,1,0.24,0,0.76,0,0,2,0,17,4,0,13,0,0
2018,12,201812,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",988,766,208,32.99,5.65,126.34,0,43.03,9,5,11276,2414,545,5225,0,3092
2018,12,201812,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",425,349,73,16.05,2.77,41.49,0.89,11.8,3,0,4874,1257,382,2079,16,1140
2018,12,201812,YX,Republic Airline,LGA,"New York, NY: LaGuardia",2338,1779,533,83.46,10.97,305.83,0,132.74,19,7,33846,6338,1680,16055,0,9773
2018,12,201812,YX,Republic Airline,MCO,"Orlando, FL: Orlando International",7,6,1,0,0,0.42,0,0.58,0,0,19,0,0,8,0,11
2018,12,201812,YX,Republic Airline,MIA,"Miami, FL: Miami International",951,805,142,30.2,1.9,76.35,0.01,33.54,2,2,6195,1208,84,2430,4,2469
2018,12,201812,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",447,382,63,15.75,3.32,18.46,0.15,25.31,1,1,3500,632,265,845,4,1754
2018,12,201812,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1186,995,181,34.2,6.83,91.83,0,48.14,6,4,8864,2072,420,3517,0,2855
2018,12,201812,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",1280,1111,159,32.29,2.17,93.51,0,31.03,9,1,9069,1945,214,4398,0,2512
2018,12,201812,YX,Republic Airline,SLC,"Salt Lake City, UT: Salt Lake City International",43,34,9,2.13,0,5.41,0,1.46,0,0,187,45,0,109,0,33
2019,1,20191,9E,Endeavor Air ,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2999,2574,400,85.88,15.99,134.31,0,163.82,24,1,27055,9275,1904,5132,0,10744
2019,1,20191,9E,Endeavor Air ,BOS,"Boston, MA: Logan International",448,337,78,11.18,4.2,34.54,0,28.08,33,0,7647,974,444,2888,0,3341
2019,1,20191,9E,Endeavor Air ,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",226,176,48,14.16,3,14.43,0,16.41,1,1,2525,669,162,543,0,1151
2019,1,20191,9E,Endeavor Air ,CLT,"Charlotte, NC: Charlotte Douglas International",192,150,41,11.53,1,8.09,0,20.38,1,0,3246,1205,109,273,0,1659
2019,1,20191,9E,Endeavor Air ,DCA,"Washington, DC: Ronald Reagan Washington National",151,108,42,10.62,1.41,20.87,0,9.11,1,0,2519,412,136,925,0,1046
2019,1,20191,9E,Endeavor Air ,DEN,"Denver, CO: Denver International",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,20191,9E,Endeavor Air ,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",160,130,30,8.02,0.22,11.22,0,10.54,0,0,1643,554,10,378,0,701
2019,1,20191,9E,Endeavor Air ,DTW,"Detroit, MI: Detroit Metro Wayne County",1455,1219,191,26.6,9.75,62.31,0,92.34,41,4,15877,2800,1333,4413,0,7331
2019,1,20191,9E,Endeavor Air ,EWR,"Newark, NJ: Newark Liberty International",125,76,49,7.25,1,36.58,0,4.17,0,0,4316,522,94,3296,0,404
2019,1,20191,9E,Endeavor Air ,IAD,"Washington, DC: Washington Dulles International",114,84,30,8.45,0.52,9.96,0,11.08,0,0,2002,561,85,458,0,898
2019,1,20191,9E,Endeavor Air ,IAH,"Houston, TX: George Bush Intercontinental/Houston",99,83,15,2.36,0,8.16,0,4.47,1,0,1050,167,0,278,0,605
2019,1,20191,9E,Endeavor Air ,JFK,"New York, NY: John F. Kennedy International",1512,1152,330,51.53,11.15,132.69,0,134.63,30,0,26900,5213,1105,8809,0,11773
2019,1,20191,9E,Endeavor Air ,LGA,"New York, NY: LaGuardia",2150,1309,799,59.31,22.97,503.68,0,213.04,37,5,68748,5976,2797,38585,0,21390
2019,1,20191,9E,Endeavor Air ,MCO,"Orlando, FL: Orlando International",7,6,1,1,0,0,0,0,0,0,22,22,0,0,0,0
2019,1,20191,9E,Endeavor Air ,MIA,"Miami, FL: Miami International",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,20191,9E,Endeavor Air ,MSP,"Minneapolis, MN: Minneapolis-St Paul International",957,826,129,31.04,10.93,26.84,0,60.19,2,0,9759,2656,1372,1195,0,4536
2019,1,20191,9E,Endeavor Air ,ORD,"Chicago, IL: Chicago O'Hare International",149,90,44,5.58,0.69,23.59,0,14.13,15,0,4214,620,66,1954,0,1574
2019,1,20191,9E,Endeavor Air ,PHL,"Philadelphia, PA: Philadelphia International",177,131,39,11.16,2,9.76,0,16.07,6,1,2736,1065,264,350,0,1057
2019,1,20191,9E,Endeavor Air ,TPA,"Tampa, FL: Tampa International",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,20191,AA,American Airlines ,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",998,804,183,64.3,8.43,59.17,0,51.09,10,1,8839,2807,316,1859,0,3857
2019,1,20191,AA,American Airlines ,BOS,"Boston, MA: Logan International",2130,1505,471,98.38,31.16,204.65,0.53,136.28,153,1,31425,5294,2541,13986,20,9584
2019,1,20191,AA,American Airlines ,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",481,390,86,35.89,5.64,17.97,0,26.5,5,0,3972,1776,260,522,0,1414
2019,1,20191,AA,American Airlines ,CLT,"Charlotte, NC: Charlotte Douglas International",8223,7014,1132,300.46,36.46,359.62,0.43,435.04,75,2,73378,30251,3090,11787,10,28240
2019,1,20191,AA,American Airlines ,DCA,"Washington, DC: Ronald Reagan Washington National",2024,1617,308,89.01,25.14,88.02,0.08,105.75,85,14,19722,5654,1920,3777,11,8360
2019,1,20191,AA,American Airlines ,DEN,"Denver, CO: Denver International",803,635,157,56.78,8.76,52.83,0,38.64,10,1,7422,3017,562,1631,0,2212
2019,1,20191,AA,American Airlines ,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",11899,9692,2106,503.59,87.73,815.23,0.31,699.14,92,9,128680,48609,5318,27627,31,47095
2019,1,20191,AA,American Airlines ,DTW,"Detroit, MI: Detroit Metro Wayne County",461,366,81,34.43,3.25,21.55,0.23,21.55,10,4,3338,1726,211,610,5,786
2019,1,20191,AA,American Airlines ,EWR,"Newark, NJ: Newark Liberty International",580,371,197,30.71,8.57,129.61,0.86,27.25,9,3,11259,1697,377,7206,18,1961
2019,1,20191,AA,American Airlines ,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",559,421,128,39.86,5.79,48.5,0.64,33.21,7,3,5078,1760,265,1520,18,1515
2019,1,20191,AA,American Airlines ,HNL,"Honolulu, HI: Daniel K Inouye International",217,188,28,8.58,0,14.12,0,5.31,0,1,2493,1116,0,315,0,1062
2019,1,20191,AA,American Airlines ,IAD,"Washington, DC: Washington Dulles International",194,158,34,14.78,0.38,9.91,0,8.93,0,2,1536,828,8,296,0,404
2019,1,20191,AA,American Airlines ,IAH,"Houston, TX: George Bush Intercontinental/Houston",747,587,151,56.57,4.94,49.67,0.16,39.66,8,1,6660,2674,262,1488,4,2232
2019,1,20191,AA,American Airlines ,JFK,"New York, NY: John F. Kennedy International",1474,1200,257,81.62,6.02,97.13,0.26,71.97,13,4,17713,5529,623,4452,5,7104
2019,1,20191,AA,American Airlines ,LAS,"Las Vegas, NV: McCarran International",1183,934,235,75.61,10.5,87.18,1.55,60.16,12,2,11276,4051,453,2898,42,3832
2019,1,20191,AA,American Airlines ,LAX,"Los Angeles, CA: Los Angeles International",3338,2736,570,169.95,31.93,238.25,1,128.86,23,9,30819,9393,2724,7228,178,11296
2019,1,20191,AA,American Airlines ,LGA,"New York, NY: LaGuardia",1825,1203,540,81.68,25.53,321.12,0.09,111.57,81,1,30372,4732,1839,15813,3,7985
2019,1,20191,AA,American Airlines ,MCO,"Orlando, FL: Orlando International",1593,1306,269,103.82,16.34,81.7,0.94,66.19,17,1,12603,4792,692,2769,46,4304
2019,1,20191,AA,American Airlines ,MIA,"Miami, FL: Miami International",4641,3769,821,240.68,42.16,309.36,1.27,227.53,44,7,50983,19605,2772,11002,826,16778
2019,1,20191,AA,American Airlines ,MSP,"Minneapolis, MN: Minneapolis-St Paul International",673,514,129,44.25,13.81,30.16,0.14,40.63,29,1,6930,2667,748,1047,10,2458
2019,1,20191,AA,American Airlines ,ORD,"Chicago, IL: Chicago O'Hare International",5377,3715,1170,188.73,41.45,635.01,2.63,302.18,464,28,92755,14139,4686,48418,68,25444
2019,1,20191,AA,American Airlines ,PDX,"Portland, OR: Portland International",307,248,55,19.85,2.98,15.59,0,16.59,3,1,2485,892,411,494,0,688
2019,1,20191,AA,American Airlines ,PHL,"Philadelphia, PA: Philadelphia International",3931,3376,479,170.1,23.77,132.89,1.44,150.8,74,2,31382,14843,1585,4010,50,10894
2019,1,20191,AA,American Airlines ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4796,4038,705,216.92,27.62,257.39,0.75,202.31,48,5,41174,14878,2552,7903,35,15806
2019,1,20191,AA,American Airlines ,SAN,"San Diego, CA: San Diego International",681,537,134,39.63,8.07,55.85,0,30.45,7,3,5341,1820,311,1521,0,1689
2019,1,20191,AA,American Airlines ,SEA,"Seattle, WA: Seattle/Tacoma International",558,450,98,37.91,7.81,25.45,0.31,26.52,6,4,5041,2072,559,761,12,1637
2019,1,20191,AA,American Airlines ,SFO,"San Francisco, CA: San Francisco International",1066,750,290,55.2,11.78,163.78,0,59.25,19,7,19005,3502,596,9868,0,5039
2019,1,20191,AA,American Airlines ,SLC,"Salt Lake City, UT: Salt Lake City International",421,319,100,35.87,4.74,30.6,0,28.79,2,0,4376,1646,299,743,0,1688
2019,1,20191,AA,American Airlines ,TPA,"Tampa, FL: Tampa International",1139,904,220,76.64,12.09,69.63,0.22,61.42,11,4,9889,3155,862,2268,22,3582
2019,1,20191,AS,Alaska Airlines ,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",36,33,3,0.89,0,1.11,0,1,0,0,61,15,0,19,0,27
2019,1,20191,AS,Alaska Airlines ,BOS,"Boston, MA: Logan International",213,173,33,8.39,0,21.06,0,3.55,7,0,2192,415,0,1670,0,107
2019,1,20191,AS,Alaska Airlines ,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",114,94,20,7.09,0,11.63,0,1.28,0,0,809,368,0,393,0,48
2019,1,20191,AS,Alaska Airlines ,DCA,"Washington, DC: Ronald Reagan Washington National",155,136,19,5.15,0.38,10.89,0,2.58,0,0,561,195,12,275,0,79
2019,1,20191,AS,Alaska Airlines ,DEN,"Denver, CO: Denver International",138,119,19,3.54,0,9.55,0,5.91,0,0,673,225,0,322,0,126
2019,1,20191,AS,Alaska Airlines ,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",98,89,9,3.2,0,4.21,0,1.59,0,0,215,74,0,77,0,64
2019,1,20191,AS,Alaska Airlines ,DTW,"Detroit, MI: Detroit Metro Wayne County",31,30,1,0,0,1,0,0,0,0,142,0,0,142,0,0
2019,1,20191,AS,Alaska Airlines ,EWR,"Newark, NJ: Newark Liberty International",321,233,82,8.42,1.6,63.27,0,8.72,5,1,5872,869,38,4393,0,572
2019,1,20191,AS,Alaska Airlines ,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",123,96,27,5.13,0,15.89,0,5.98,0,0,1121,273,0,474,0,374
2019,1,20191,AS,Alaska Airlines ,HNL,"Honolulu, HI: Daniel K Inouye International",278,237,36,13.67,0.88,18.87,0,2.58,0,5,1586,665,94,730,0,97
2019,1,20191,AS,Alaska Airlines ,IAD,"Washington, DC: Washington Dulles International",141,104,36,9.59,0,20.68,0,5.73,1,0,1904,434,0,687,0,783
2019,1,20191,AS,Alaska Airlines ,IAH,"Houston, TX: George Bush Intercontinental/Houston",37,30,7,2,0,4,0,1,0,0,217,107,0,84,0,26
2019,1,20191,AS,Alaska Airlines ,JFK,"New York, NY: John F. Kennedy International",440,341,84,21.1,0.79,42.89,0.82,18.41,14,1,4791,1255,77,1674,32,1753
2019,1,20191,AS,Alaska Airlines ,LAS,"Las Vegas, NV: McCarran International",729,570,148,30.19,1,70.84,0,45.97,11,0,8352,2127,137,2719,0,3369
2019,1,20191,AS,Alaska Airlines ,LAX,"Los Angeles, CA: Los Angeles International",1688,1223,403,64.78,8.58,217.15,0,112.49,56,6,23064,4782,767,8883,0,8632
2019,1,20191,AS,Alaska Airlines ,MCO,"Orlando, FL: Orlando International",147,128,19,3.72,0,12.74,0,2.53,0,0,621,114,0,359,0,148
2019,1,20191,AS,Alaska Airlines ,MSP,"Minneapolis, MN: Minneapolis-St Paul International",62,57,5,2.73,0,1.48,0,0.79,0,0,128,69,0,32,0,27
2019,1,20191,AS,Alaska Airlines ,ORD,"Chicago, IL: Chicago O'Hare International",234,160,61,6.29,0,47.54,0,7.17,13,0,4187,629,0,3246,0,312
2019,1,20191,AS,Alaska Airlines ,PDX,"Portland, OR: Portland International",1556,1282,242,62.96,4.11,99.9,1.41,73.61,31,1,12741,3936,317,3409,65,5014
2019,1,20191,AS,Alaska Airlines ,PHL,"Philadelphia, PA: Philadelphia International",89,72,16,4.76,0,8.1,0.41,2.73,1,0,654,210,0,280,30,134
2019,1,20191,AS,Alaska Airlines ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",265,233,32,7.77,0,17.09,0,7.13,0,0,1006,444,0,349,0,213
2019,1,20191,AS,Alaska Airlines ,SAN,"San Diego, CA: San Diego International",677,531,128,27.23,0.69,65.02,0,35.06,17,1,6581,1789,74,2385,0,2333
2019,1,20191,AS,Alaska Airlines ,SEA,"Seattle, WA: Seattle/Tacoma International",5064,4263,737,149.04,26.32,369.9,3.18,188.55,58,6,35271,10058,1453,10797,91,12872
2019,1,20191,AS,Alaska Airlines ,SFO,"San Francisco, CA: San Francisco International",2074,1341,593,74.55,17.62,337.44,0,163.39,116,24,46473,5578,1960,25239,0,13696
2019,1,20191,AS,Alaska Airlines ,SLC,"Salt Lake City, UT: Salt Lake City International",89,81,7,0,0,3.15,0,3.85,1,0,199,0,0,99,0,100
2019,1,20191,AS,Alaska Airlines ,TPA,"Tampa, FL: Tampa International",36,35,1,0,0,1,0,0,0,0,42,0,0,42,0,0
2019,1,20191,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",291,202,79,34.79,1.34,24.36,0,18.51,10,0,5759,2597,170,1257,0,1735
2019,1,20191,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",4303,2872,1134,279.44,10.93,370.49,0.76,472.37,289,8,124001,30216,1585,39730,31,52439
2019,1,20191,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",160,115,37,15.89,1.18,4.68,0,15.25,8,0,3712,1424,212,261,0,1815
2019,1,20191,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",121,85,32,12.04,1.69,6.81,0,11.47,4,0,3307,1594,143,307,0,1263
2019,1,20191,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",875,594,238,86.62,0.96,52.12,1.2,97.1,42,1,23680,9769,84,2605,85,11137
2019,1,20191,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",92,64,23,13.45,0,3.81,0.64,5.1,5,0,1595,1160,0,148,21,266
